Series_Title,Released_Year,Runtime,IMDB_Rating,Director,Star1,No_of_Votes,Gross,Metascore,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_Horror,Genre_Mystery,Genre_Thriller,Genre_Western
Paan Singh Tomar,2012,0.43123801326064914,0.9104662409169177,Tigmanshu Dhulia,Irrfan Khan,-0.7348695426057407,-0.6379694283737326,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
El secreto de sus ojos,2009,0.21755991601365138,0.9104662409169177,Juan José Campanella,Ricardo Darín,-0.24594652575353118,-0.6063697294747156,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Warrior,2011,0.6093030942998139,0.9104662409169177,Gavin O'Connor,Tom Hardy,0.49588214439015776,-0.5702239480209559,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Shutter Island,2010,0.5380770618841481,0.9104662409169177,Martin Scorsese,Leonardo DiCaprio,2.6166797066259972,-0.0013190402291722834,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
Up,2009,-0.9576696188448364,0.9104662409169177,Pete Docter,Bob Peterson,2.0226037066456843,0.8194902662880846,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Wolf of Wall Street,2013,2.0338237426131323,0.9104662409169177,Martin Scorsese,Leonardo DiCaprio,2.7927262215825834,-0.0566009482933362,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Chak De! India,2007,1.0722723050016425,0.9104662409169177,Shimit Amin,Shah Rukh Khan,-0.6098974210585438,-0.6326265513362224,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
There Will Be Blood,2007,1.2503373860408071,0.9104662409169177,Paul Thomas Anderson,Daniel Day-Lewis,0.7446803309067318,-0.4380646403380916,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Pan's Labyrinth,2006,-0.1741832622725112,0.9104662409169177,Guillermo del Toro,Ivana Baquero,1.0541583930302607,-0.45093909180758307,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Toy Story 3,2010,-0.7083785053900056,0.9104662409169177,Lee Unkrich,Tom Hanks,1.4771571793754128,1.4264275143743546,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
V for Vendetta,2005,0.32439896463715023,0.9104662409169177,James McTeigue,Hugo Weaving,2.319789929953239,-0.28738329856348105,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Rang De Basanti,2006,1.5708545319113039,0.9104662409169177,Rakeysh Omprakash Mehra,Aamir Khan,-0.4943504688073353,-0.627234841011314,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Black,2005,-0.03173119744117936,0.9104662409169177,Sanjay Leela Bhansali,Amitabh Bachchan,-0.7345119729534609,-0.6345192242876063,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Batman Begins,2005,0.6093030942998139,0.9104662409169177,Christopher Nolan,Christian Bale,3.1619214717876987,0.39089691985275854,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
"Swades: We, the People",2004,3.1022142288481214,0.9104662409169177,Ashutosh Gowariker,Shah Rukh Khan,-0.5827710258992725,-0.6320808134802428,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Der Untergang,2004,1.1791113536251414,0.9104662409169177,Oliver Hirschbiegel,Bruno Ganz,0.17608040461363006,-0.6107595315801584,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Hauru no ugoku shiro,2004,-0.13857024606467824,0.9104662409169177,Hayao Miyazaki,Chieko Baishô,0.18404778994263188,-0.6147291962785767,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
A Beautiful Mind,2001,0.43123801326064914,0.9104662409169177,Ron Howard,Russell Crowe,1.7579807709025774,0.21125404579220974,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Hera Pheri,2000,1.1791113536251414,0.9104662409169177,Priyadarshan,Akshay Kumar,-0.66207202878264,0.24687818764224706,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
"Lock, Stock and Two Smoking Barrels",1998,-0.5659264405586738,0.9104662409169177,Guy Ritchie,Jason Flemyng,0.7992540170670638,-0.6187763843182262,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
L.A. Confidential,1997,0.5380770618841481,0.9104662409169177,Curtis Hanson,Kevin Spacey,0.7893245828768348,-0.31670563302633,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Eskiya,1996,0.1819468998058184,0.9104662409169177,Yavuz Turgul,Sener Sen,-0.6404925474600156,3.165021743027739,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Heat,1995,1.6776935805348028,0.9104662409169177,Michael Mann,Al Pacino,0.9272975702428171,-0.30267711705221867,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Casino,1995,1.9625977101974665,0.9104662409169177,Martin Scorsese,Robert De Niro,0.5885629758007097,-0.4270414012844119,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Andaz Apna Apna,1994,1.321563418456473,0.9104662409169177,Rajkumar Santoshi,Aamir Khan,-0.6857785911136977,0.4232306254472313,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Unforgiven,1992,0.25317293222148435,0.9104662409169177,Clint Eastwood,Clint Eastwood,0.31246724967591005,-0.1349214969212838,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Indiana Jones and the Last Crusade,1989,0.14633388359798544,0.9104662409169177,Steven Spielberg,Harrison Ford,1.279528126945328,0.34273710000225543,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Dom za vesanje,1988,0.6805291267154798,0.9104662409169177,Emir Kusturica,Davor Dujmovic,-0.755758333830799,-0.6367732317265928,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Tonari no Totoro,1988,-1.3137997809231658,0.9104662409169177,Hayao Miyazaki,Hitoshi Takagi,0.05344318233431101,-0.6326662358445329,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Die Hard,1988,0.32439896463715023,0.9104662409169177,John McTiernan,Bruce Willis,1.5875820227614863,-0.22520833020455927,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Ran,1985,1.392789450872139,0.9104662409169177,Akira Kurosawa,Tatsuya Nakadai,-0.49261457511079787,-0.6175914656929418,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Raging Bull,1980,0.21755991601365138,0.9104662409169177,Martin Scorsese,Robert De Niro,0.14720589115432467,-0.5218340605044974,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Stalker,1979,1.392789450872139,0.9104662409169177,Andrei Tarkovsky,Alisa Freyndlikh,-0.4790452652294139,-0.6369985533701177,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Höstsonaten,1978,-0.8508305702213375,0.9104662409169177,Ingmar Bergman,Ingrid Bergman,-0.7543127744673093,0.515750412535399,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Message,1976,1.9269846939896336,0.9104662409169177,Moustapha Akkad,Anthony Quinn,-0.7023276480974125,0.4385310804075856,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Sholay,1975,2.8885361316011235,0.9104662409169177,Ramesh Sippy,Sanjeev Kumar,-0.6797151877793134,3.9987547571655195,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Monty Python and the Holy Grail,1975,-1.1357346998840012,0.9104662409169177,Terry Gilliam,Terry Jones,0.6943027398966567,-0.6320511782018167,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Great Escape,1963,1.7489196129504687,0.9104662409169177,John Sturges,Steve McQueen,-0.14963804325532093,-0.5779703869275428,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
To Kill a Mockingbird,1962,0.21755991601365138,0.9104662409169177,Robert Mulligan,Gregory Peck,0.061483915284293277,1.8708621832319272,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Yôjinbô,1961,-0.4590873919351749,0.9104662409169177,Akira Kurosawa,Toshirô Mifune,-0.4964683813631459,1.7224990694451034,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Judgment at Nuremberg,1961,1.9982107264052993,0.9104662409169177,Stanley Kramer,Spencer Tracy,-0.6241727017918647,3.677977473891041,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Some Like It Hot,1959,-0.06734421364901232,0.9104662409169177,Billy Wilder,Marilyn Monroe,-0.09092021650959334,-0.5137946119237888,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Smultronstället,1957,-1.1357346998840012,0.9104662409169177,Ingmar Bergman,Victor Sjöström,-0.5418919518061662,0.07950424422713101,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Det sjunde inseglet,1957,-0.9576696188448364,0.9104662409169177,Ingmar Bergman,Max von Sydow,-0.33236836017375104,3.370292750173473,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Du rififi chez les hommes,1955,-0.1741832622725112,0.9104662409169177,Jules Dassin,Jean Servais,-0.7483991225257602,-0.6378815772101054,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Dial M for Murder,1954,-0.6371524729743396,0.9104662409169177,Alfred Hitchcock,Ray Milland,-0.3525511805468727,-0.6381037746376067,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Tôkyô monogatari,1953,0.4668510294684821,0.9104662409169177,Yasujirô Ozu,Chishû Ryû,-0.6740032417954606,0.004176520429317781,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Rashômon,1950,-1.2425737485075,0.9104662409169177,Akira Kurosawa,Toshirô Mifune,-0.37016377803480416,-0.6376858560209427,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
All About Eve,1950,0.5380770618841481,0.9104662409169177,Joseph L. Mankiewicz,Bette Davis,-0.46806145898759094,-0.638115639693683,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Treasure of the Sierra Madre,1948,0.11072086739015248,0.9104662409169177,John Huston,Humphrey Bogart,-0.48711655968813805,-0.6132222893830932,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
To Be or Not to Be,1942,-0.8508305702213375,0.9104662409169177,Ernst Lubitsch,Carole Lombard,-0.7450220758097851,-0.578891458544835,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Gold Rush,1925,-0.9932826350526693,0.9104662409169177,Charles Chaplin,Charles Chaplin,-0.5276136149219711,-0.6110532476852919,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Sherlock Jr.,1924,-2.7739334454443174,0.9104662409169177,Buster Keaton,Buster Keaton,-0.7081343347583652,-0.6333039589780178,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Portrait de la jeune fille en feu,2019,-0.03173119744117936,0.5472966194901472,Céline Sciamma,Noémie Merlant,-0.6434997999202142,-0.6194614980278884,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Pink,2016,0.4668510294684821,0.5472966194901472,Aniruddha Roy Chowdhury,Taapsee Pannu,-0.716596816528985,-0.631991350459941,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Koe no katachi,2016,0.25317293222148435,0.5472966194901472,Naoko Yamada,Miyu Irino,-0.6906439833054011,-0.4538986099079771,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Contratiempo,2016,-0.6015394567665068,0.5472966194901472,Oriol Paulo,Mario Casas,-0.40395258209979995,-0.4901309689595965,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Ah-ga-ssi,2016,0.7873681753389787,0.5472966194901472,Chan-wook Park,Kim Min-hee,-0.48911833851072956,-0.6281827669567822,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Mommy,2014,0.573690078091981,0.5472966194901472,Xavier Dolan,Anne Dorval,-0.6814999798898378,-0.6207902848111057,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Haider,2014,1.321563418456473,0.5472966194901472,Vishal Bhardwaj,Shahid Kapoor,-0.6822792983627551,-0.6336808797216736,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Logan,2017,0.5024640456763151,0.5472966194901472,James Mangold,Hugh Jackman,1.143584423759805,0.4875318864780158,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Room,2015,-0.1741832622725112,0.5472966194901472,Lenny Abrahamson,Brie Larson,0.299029354282116,-0.5651468034657577,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Relatos salvajes,2014,-0.03173119744117936,0.5472966194901472,Damián Szifron,Darío Grandinetti,-0.2953278115786218,-0.6227090011874621,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Soul,2020,-0.8152175540135045,0.5472966194901472,Pete Docter,Kemp Powers,-0.3499962384160535,0.9628758174180243,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Kis Uykusu,2014,2.60363200193846,0.5472966194901472,Nuri Bilge Ceylan,Haluk Bilginer,-0.6941921744703305,-0.6373428290412483,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
PK,2014,1.0722723050016425,0.5472966194901472,Rajkumar Hirani,Aamir Khan,-0.3381078115154716,-0.585352571100021,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
OMG: Oh My God!,2012,0.07510785118231952,0.5472966194901472,Umesh Shukla,Paresh Rawal,-0.6783246391315589,-0.6335733678865103,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
The Grand Budapest Hotel,2014,-0.8508305702213375,0.5472966194901472,Wes Anderson,Ralph Fiennes,1.3261772138888968,-0.34415008979010975,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Gone Girl,2014,0.9298202401703106,0.5472966194901472,David Fincher,Ben Affleck,1.790910796571927,0.196453062431437,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Ôkami kodomo no Ame to Yuki,2012,-0.20979627848034416,0.5472966194901472,Mamoru Hosoda,Aoi Miyazaki,-0.7178590068400237,0.4781953310625569,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Hacksaw Ridge,2016,0.573690078091981,0.5472966194901472,Mel Gibson,Andrew Garfield,0.4958149090709257,-0.3038074215954883,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Inside Out,2015,-0.9932826350526693,0.5472966194901472,Pete Docter,Ronnie Del Carmen,1.0468389116865862,1.1351830770293359,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
